"sentence","startTime","endTime","speaker_id","speaker_name"
"It'll make a UI for it and it goes off the rails.","01:00:20","01:00:22",0,"Jarad DeLorenzo"
"It's amazing, but it doesn't really.","01:00:22","01:00:25",0,"Jarad DeLorenzo"
"It's.","01:00:25","01:00:25",0,"Jarad DeLorenzo"
"Think of it as like the.","01:00:25","01:00:26",0,"Jarad DeLorenzo"
"The crazy cop on those movies that gets the job done.","01:00:27","01:00:30",0,"Jarad DeLorenzo"
"But you're like, you bad cop, you can't do that.","01:00:30","01:00:33",0,"Jarad DeLorenzo"
"That's like Claude but Amazon, that's like the guy in the suit that does everything by the book.","01:00:33","01:00:39",0,"Jarad DeLorenzo"
"If you need something done like delicately, like deploying, I mean, obviously Amazon's gonna excel at infrastructure, but it is just very, very good.","01:00:40","01:00:50",0,"Jarad DeLorenzo"
"And it has built in memory.","01:00:51","01:00:53",0,"Jarad DeLorenzo"
"You don't have to worry about memory anymore.","01:00:53","01:00:54",0,"Jarad DeLorenzo"
"Way better than ChatGPT.","01:00:54","01:00:55",0,"Jarad DeLorenzo"
"And my favorite part, I don't even like using my IDE anymore.","01:00:58","01:01:01",0,"Jarad DeLorenzo"
"I honestly, I haven't used my IDE in like two weeks, maybe a week because I'm in my terminal and I'm just going to show you how I use my agents.","01:01:01","01:01:12",0,"Jarad DeLorenzo"
"So here is.","01:01:14","01:01:16",0,"Jarad DeLorenzo"
"We'll just make something now, right?","01:01:16","01:01:18",0,"Jarad DeLorenzo"
"Like let's say I'm in Trino and so I want to trying to think of something to do.","01:01:18","01:01:36",0,"Jarad DeLorenzo"
"It'd be cool if I had a bug to fix or something.","01:01:36","01:01:38",0,"Jarad DeLorenzo"
"But for Amazon, for instance, all I do is I type Q I or Q chat and oh, I don't know why I'm getting this weird this hat.","01:01:40","01:01:51",0,"Jarad DeLorenzo"
"This started happening right before the demo.","01:01:51","01:01:54",0,"Jarad DeLorenzo"
"It is my favorite.","01:01:54","01:01:55",0,"Jarad DeLorenzo"
"I stand by it.","01:01:55","01:01:56",0,"Jarad DeLorenzo"
"Even though there's this weird no such file that I'm getting now.","01:01:56","01:01:59",0,"Jarad DeLorenzo"
"Really makes me snap.","01:01:59","01:02:00",0,"Jarad DeLorenzo"
"Oh, you know what?","01:02:00","01:02:01",0,"Jarad DeLorenzo"
"I think I installed it on our new AI droplet that I'm.","01:02:01","01:02:06",0,"Jarad DeLorenzo"
"I was going to show you at the end of this, but let's connect to it real fast.","01:02:06","01:02:10",0,"Jarad DeLorenzo"
"It it is.","01:02:10","01:02:10",0,"Jarad DeLorenzo"
"I even bought a domain.","01:02:10","01:02:12",0,"Jarad DeLorenzo"
"I didn't want to bother Gershon because he's gonna be like, oh, don't do that.","01:02:12","01:02:15",0,"Jarad DeLorenzo"
"But we're gonna ssh into Dealer NJ@triumph triumph box.dev it's our new AI dev box.","01:02:15","01:02:30",0,"Jarad DeLorenzo"
"And this is where we're gonna host all of our AI tooling so we can share and not have to worry about creating our own MCP servers and having our own configurations.","01:02:32","01:02:43",0,"Jarad DeLorenzo"
"And we're just going to host them here.","01:02:43","01:02:44",0,"Jarad DeLorenzo"
"And you could see I even set up a multi tenant vector memory database for us all to share.","01:02:46","01:02:54",0,"Jarad DeLorenzo"
"And we can see it.","01:02:55","01:02:57",0,"Jarad DeLorenzo"
"It's right up here.","01:02:57","01:02:58",0,"Jarad DeLorenzo"
"If we go to Triumph box dot dev.","01:02:58","01:03:09",0,"Jarad DeLorenzo"
"Oh, it's quadrant dot giant.","01:03:10","01:03:13",0,"Jarad DeLorenzo"
"So we have a wild card.","01:03:14","01:03:15",0,"Jarad DeLorenzo"
"So all of our apps are going to be like, you know, memory.tramp box.dev and we can go to the dashboard.","01:03:15","01:03:21",0,"Jarad DeLorenzo"
"So here is our quadrant.","01:03:25","01:03:27",0,"Jarad DeLorenzo"
"It's like a.","01:03:27","01:03:28",0,"Jarad DeLorenzo"
"Think of it as like MySQL but it will.","01:03:28","01:03:32",0,"Jarad DeLorenzo"
"All your agents will communicate with it and store it and it will be cordoned off to you so you have a user ID and The queries can only happen for you and you all get your own API keys.","01:03:32","01:03:44",0,"Jarad DeLorenzo"
"This is just open source.","01:03:44","01:03:45",0,"Jarad DeLorenzo"
"There's no cost to this.","01:03:45","01:03:46",0,"Jarad DeLorenzo"
"Except for the, I don't know, 15 bucks a month for the droplet.","01:03:46","01:03:50",0,"Jarad DeLorenzo"
"But this, with this you can use.","01:03:51","01:03:55",0,"Jarad DeLorenzo"
"I think it's a good introduction.","01:03:56","01:03:57",0,"Jarad DeLorenzo"
"My MCP server that I made for Quadrant.","01:03:57","01:04:00",0,"Jarad DeLorenzo"
"Because MCP servers, you could just make.","01:04:00","01:04:03",0,"Jarad DeLorenzo"
"You can just make them whenever you want in a couple minutes.","01:04:03","01:04:06",0,"Jarad DeLorenzo"
"Where's my git?","01:04:06","01:04:08",0,"Jarad DeLorenzo"
"So let's see.","01:04:10","01:04:11",0,"Jarad DeLorenzo"
"Go to Dlren J and I'll show you how to install any of them.","01:04:11","01:04:23",0,"Jarad DeLorenzo"
"They are all the same.","01:04:23","01:04:24",0,"Jarad DeLorenzo"
"So why is it not going to my name?","01:04:24","01:04:28",0,"Jarad DeLorenzo"
"Why is it swinging so slow?","01:04:28","01:04:30",0,"Jarad DeLorenzo"
"Go.","01:04:30","01:04:31",0,"Jarad DeLorenzo"
"Is it frozen?","01:04:36","01:04:37",0,"Jarad DeLorenzo"
"What's it doing?","01:04:37","01:04:38",0,"Jarad DeLorenzo"
"GitHub was being weird today.","01:04:38","01:04:40",0,"Jarad DeLorenzo"
"This happened earlier for me.","01:04:41","01:04:42",0,"Jarad DeLorenzo"
"But while that's loading, I guess I'll come in here and I'll show you.","01:04:42","01:04:46",0,"Jarad DeLorenzo"
"I bet Q work here.","01:04:46","01:04:48",0,"Jarad DeLorenzo"
"I installed it here.","01:04:48","01:04:49",0,"Jarad DeLorenzo"
"Yeah.","01:04:50","01:04:51",0,"Jarad DeLorenzo"
"Oh.","01:04:51","01:04:51",0,"Jarad DeLorenzo"
"So look what it's doing.","01:04:51","01:04:52",0,"Jarad DeLorenzo"
"It is initializing my MCP servers.","01:04:52","01:04:55",0,"Jarad DeLorenzo"
"Amazing that it has that right out of the box.","01:04:55","01:04:58",0,"Jarad DeLorenzo"
"But I can say, let me see what I got here.","01:04:58","01:05:01",0,"Jarad DeLorenzo"
"Help.","01:05:01","01:05:01",0,"Jarad DeLorenzo"
"So I got hooks.","01:05:03","01:05:04",0,"Jarad DeLorenzo"
"I got tons of stuff.","01:05:04","01:05:05",0,"Jarad DeLorenzo"
"The editor you can use Vi compa.","01:05:06","01:05:08",0,"Jarad DeLorenzo"
"But basically I say anything you want.","01:05:08","01:05:10",0,"Jarad DeLorenzo"
"I just say, can you write me a script that.","01:05:10","01:05:20",0,"Jarad DeLorenzo"
"Why am I having like a.","01:05:26","01:05:27",0,"Jarad DeLorenzo"
"Like when you're in the flow and you're working on something, you're just making stuff.","01:05:28","01:05:34",0,"Jarad DeLorenzo"
"But when you try to think of something to make.","01:05:34","01:05:37",0,"Jarad DeLorenzo"
"Okay, how about this?","01:05:37","01:05:38",0,"Jarad DeLorenzo"
"Can you write me a script that takes my git diff and calls an LLM using open router with a idiomatic git?","01:05:41","01:06:15",0,"Jarad DeLorenzo"
"Oh, it's an idiomatic prompt that generates a git commit message.","01:06:16","01:06:25",0,"Jarad DeLorenzo"
"Now.","01:06:32","01:06:32",0,"Jarad DeLorenzo"
"All right, so it goes.","01:06:33","01:06:34",0,"Jarad DeLorenzo"
"I'll create you a script.","01:06:34","01:06:36",0,"Jarad DeLorenzo"
"Generate commit messages using Open Router API.","01:06:36","01:06:38",0,"Jarad DeLorenzo"
"And it's going to do that now this is.","01:06:40","01:06:43",0,"Jarad DeLorenzo"
"With no planning scripts, you can get away with this, right?","01:06:43","01:06:46",0,"Jarad DeLorenzo"
"But if it's a big project like the Trinote Dashboard, you can't just be like, can you make me a tri note dashboard?","01:06:46","01:06:54",0,"Jarad DeLorenzo"
"That's not the work.","01:06:55","01:06:56",0,"Jarad DeLorenzo"
"Let me just interrupt the my experience the most.","01:06:56","01:06:59",1,"Gershon Herczeg"
"The thing that I find very important is with AI, you can't give it a test that's too big.","01:07:00","01:07:05",1,"Gershon Herczeg"
"Almost like a human.","01:07:05","01:07:06",1,"Gershon Herczeg"
"Exactly where you keep the term frame back to.","01:07:06","01:07:08",1,"Gershon Herczeg"
"Yep, you're gonna tell a human, create me a dashboard.","01:07:08","01:07:10",1,"Gershon Herczeg"
"The human is just gonna go off on a bunch of tangent and he himself is probably going to break it down into smaller tasks.","01:07:11","01:07:17",1,"Gershon Herczeg"
"But AI is not a Human.","01:07:17","01:07:18",1,"Gershon Herczeg"
"So yeah, it's like, okay, that's what he asked for.","01:07:18","01:07:20",1,"Gershon Herczeg"
"That's what I'm gonna do.","01:07:20","01:07:21",1,"Gershon Herczeg"
"And it's gonna go off and go crazy.","01:07:21","01:07:22",1,"Gershon Herczeg"
"It's gonna spend like a bunch of time create a dashboard.","01:07:22","01:07:25",1,"Gershon Herczeg"
"But it might be a nice that where it's probably not going to be at all what you want.","01:07:25","01:07:28",1,"Gershon Herczeg"
"So you would have to say like create me this specific box that displays it for me.","01:07:28","01:07:34",1,"Gershon Herczeg"
"And it probably will be able to do that very well.","01:07:34","01:07:36",1,"Gershon Herczeg"
"And if it messes it up, you'll keep going back and forth.","01:07:36","01:07:39",1,"Gershon Herczeg"
"You'll get it to do that, but you have to like really hyper focus on the specific task you're trying to.","01:07:39","01:07:44",1,"Gershon Herczeg"
"Get it to do, right?","01:07:44","01:07:45",0,"Jarad DeLorenzo"
"And you know what?","01:07:45","01:07:46",0,"Jarad DeLorenzo"
"You're not a genius because you saw that.","01:07:46","01:07:48",0,"Jarad DeLorenzo"
"It's like the reason that you thought of that is it's the truth.","01:07:48","01:07:52",0,"Jarad DeLorenzo"
"It's the ground base level truth of how humans work, of how AI works, right?","01:07:52","01:07:56",0,"Jarad DeLorenzo"
"And you just stumbled upon it.","01:07:56","01:07:58",0,"Jarad DeLorenzo"
"You've.","01:07:58","01:07:58",0,"Jarad DeLorenzo"
"You were like, hey, I've been using this for a while and let me tell you, giving big ones sucks.","01:07:58","01:08:04",0,"Jarad DeLorenzo"
"Giving tiny ones better, right?","01:08:04","01:08:07",0,"Jarad DeLorenzo"
"So what is your job?","01:08:07","01:08:08",0,"Jarad DeLorenzo"
"Right?","01:08:08","01:08:09",0,"Jarad DeLorenzo"
"Your job as an engineer should be how do I automate that?","01:08:09","01:08:13",0,"Jarad DeLorenzo"
"Like how do I make it so it's smart enough to break down the task?","01:08:13","01:08:17",0,"Jarad DeLorenzo"
"Just like for my employee.","01:08:17","01:08:18",0,"Jarad DeLorenzo"
"How do I hire an employee that I.","01:08:18","01:08:21",0,"Jarad DeLorenzo"
"How do I test them to make sure that this employee is smart enough to break down the tasks at the right granularity, right?","01:08:21","01:08:27",0,"Jarad DeLorenzo"
"That's not trivial, that's not easy.","01:08:27","01:08:29",0,"Jarad DeLorenzo"
"That's what a hiring manager would do.","01:08:29","01:08:32",0,"Jarad DeLorenzo"
"That's like a bunch of people, right?","01:08:32","01:08:34",0,"Jarad DeLorenzo"
"But now you do it all because this is all doable free for like in minutes with AI, right?","01:08:34","01:08:42",0,"Jarad DeLorenzo"
"So somebody and I thought about this too, right?","01:08:42","01:08:46",0,"Jarad DeLorenzo"
"There is, there is an MCP server that I use and it's called Divide and Conquer.","01:08:46","01:08:51",0,"Jarad DeLorenzo"
"Where is it?","01:08:51","01:08:51",0,"Jarad DeLorenzo"
"Is it on here?","01:08:51","01:08:52",0,"Jarad DeLorenzo"
"I actually got rid of it because I found the better one.","01:08:54","01:08:56",0,"Jarad DeLorenzo"
"But I would say use your Divide and conquer tool.","01:08:56","01:09:00",0,"Jarad DeLorenzo"
"All my prompts had it right?","01:09:00","01:09:02",0,"Jarad DeLorenzo"
"It would like the first step would be user Divide and Conquer tool to come up with a plan and each one use it to use your sequential thinking to make sure that it's a really good thought, right?","01:09:02","01:09:14",0,"Jarad DeLorenzo"
"So here's my pre task phase.","01:09:14","01:09:19",0,"Jarad DeLorenzo"
"Briefly go over all tools.","01:09:19","01:09:21",0,"Jarad DeLorenzo"
"Be cognizant.","01:09:21","01:09:22",0,"Jarad DeLorenzo"
"Let's see.","01:09:22","01:09:23",0,"Jarad DeLorenzo"
"Run the tree command.","01:09:23","01:09:24",0,"Jarad DeLorenzo"
"Perform a git diff for understanding any tasks that are in flight.","01:09:24","01:09:28",0,"Jarad DeLorenzo"
"Context maintenance.","01:09:29","01:09:30",0,"Jarad DeLorenzo"
"Take all knowledge learned.","01:09:30","01:09:31",0,"Jarad DeLorenzo"
"Think about how you can enhance the docs task phase.","01:09:31","01:09:34",0,"Jarad DeLorenzo"
"Now you may begin work.","01:09:34","01:09:35",0,"Jarad DeLorenzo"
"So that one, I didn't do it.","01:09:37","01:09:38",0,"Jarad DeLorenzo"
"Intelliforio ticket creator.","01:09:38","01:09:40",0,"Jarad DeLorenzo"
"My Persona, just best friend.","01:09:43","01:09:44",0,"Jarad DeLorenzo"
"I use that all the time.","01:09:44","01:09:45",0,"Jarad DeLorenzo"
"Where.","01:09:47","01:09:48",0,"Jarad DeLorenzo"
"Oh, you know what?","01:09:48","01:09:49",0,"Jarad DeLorenzo"
"I'm in this thing.","01:09:49","01:09:49",0,"Jarad DeLorenzo"
"I can say divide here.","01:09:49","01:09:55",0,"Jarad DeLorenzo"
"Find Divide and Conquer tool, handles the grunt work and process.","01:09:55","01:10:05",0,"Jarad DeLorenzo"
"Divide and conquer.","01:10:07","01:10:08",0,"Jarad DeLorenzo"
"How do you spell conquer tool?","01:10:08","01:10:10",0,"Jarad DeLorenzo"
"Use.","01:10:14","01:10:15",0,"Jarad DeLorenzo"
"Wow, I use that word a lot.","01:10:17","01:10:19",0,"Jarad DeLorenzo"
"Use your.","01:10:21","01:10:22",0,"Jarad DeLorenzo"
"Yep.","01:10:25","01:10:25",0,"Jarad DeLorenzo"
"Okay, so this is an example.","01:10:25","01:10:28",0,"Jarad DeLorenzo"
"So I'll say.","01:10:28","01:10:29",0,"Jarad DeLorenzo"
"And this is how.","01:10:29","01:10:30",0,"Jarad DeLorenzo"
"This is how you would work with MCP tools.","01:10:32","01:10:37",0,"Jarad DeLorenzo"
"Right?","01:10:37","01:10:38",0,"Jarad DeLorenzo"
"You give it to them.","01:10:38","01:10:39",0,"Jarad DeLorenzo"
"Don't expect it's going to know they're there or know it can use them.","01:10:39","01:10:42",0,"Jarad DeLorenzo"
"You need to be kind of explicit.","01:10:42","01:10:43",0,"Jarad DeLorenzo"
"Right.","01:10:43","01:10:44",0,"Jarad DeLorenzo"
"So I would say this was, this is actually a really big one that I've been building on like a background.","01:10:44","01:10:50",0,"Jarad DeLorenzo"
"The goal.","01:10:51","01:10:51",0,"Jarad DeLorenzo"
"Use all the Jerry, we're going to.","01:10:52","01:10:53",0,"Jarad DeLorenzo"
"Have to start cutting it short.","01:10:53","01:10:55",1,"Gershon Herczeg"
"No, wait.","01:10:55","01:10:56",0,"Jarad DeLorenzo"
"Oh, we're not.","01:10:56","01:10:57",0,"Jarad DeLorenzo"
"We can't, we can't.","01:10:57","01:10:58",0,"Jarad DeLorenzo"
"Wait, I have to show you.","01:10:58","01:10:59",0,"Jarad DeLorenzo"
"Okay, Keep going.","01:10:59","01:11:01",0,"Jarad DeLorenzo"
"Don't worry.","01:11:01","01:11:01",1,"Gershon Herczeg"
"Okay.","01:11:01","01:11:02",0,"Jarad DeLorenzo"
"At some point we're gonna have to like do part two.","01:11:02","01:11:05",1,"Gershon Herczeg"
"Okay.","01:11:06","01:11:06",0,"Jarad DeLorenzo"
"So I just want.","01:11:06","01:11:08",0,"Jarad DeLorenzo"
"We need to at least get to the MCP stuff because that's life changing.","01:11:08","01:11:11",0,"Jarad DeLorenzo"
"So in this case, these are my tools and how I'm using.","01:11:11","01:11:15",0,"Jarad DeLorenzo"
"I say do a deep dive into all relevant contexts available.","01:11:15","01:11:19",0,"Jarad DeLorenzo"
"Use your Fire Crawl tool to scrape documentation of relevant tech.","01:11:19","01:11:23",0,"Jarad DeLorenzo"
"Use your Brave Search tool to fetch and look things up on the web.","01:11:23","01:11:26",0,"Jarad DeLorenzo"
"Use your MySQL connection to extract data from reps, vendors and brands.","01:11:26","01:11:31",0,"Jarad DeLorenzo"
"Build novel insights.","01:11:32","01:11:34",0,"Jarad DeLorenzo"
"Look through our code base using git.","01:11:34","01:11:37",0,"Jarad DeLorenzo"
"Dig through our notion docs.","01:11:37","01:11:39",0,"Jarad DeLorenzo"
"Walk through each step of the plan, making liberal use of your sequential thinking.","01:11:39","01:11:43",0,"Jarad DeLorenzo"
"So you're just loading up your agent with tools.","01:11:44","01:11:47",0,"Jarad DeLorenzo"
"Maybe they work, maybe they don't.","01:11:47","01:11:48",0,"Jarad DeLorenzo"
"Some work, some don't.","01:11:48","01:11:49",0,"Jarad DeLorenzo"
"Some are great.","01:11:49","01:11:49",0,"Jarad DeLorenzo"
"This one's great.","01:11:51","01:11:52",0,"Jarad DeLorenzo"
"Look, make liberal use of mermaid diagrams.","01:11:52","01:11:54",0,"Jarad DeLorenzo"
"So there's a mermaid MCP server.","01:11:54","01:11:56",0,"Jarad DeLorenzo"
"So it could just visualize what it's doing in graphics.","01:11:56","01:12:00",0,"Jarad DeLorenzo"
"Like there is a FIGMA one that you can just give it your FIGMA doc and it will understand.","01:12:00","01:12:06",0,"Jarad DeLorenzo"
"I mean there's thousands of them.","01:12:06","01:12:09",0,"Jarad DeLorenzo"
"Millions.","01:12:09","01:12:09",0,"Jarad DeLorenzo"
"You just like, they're so easy to make.","01:12:09","01:12:11",0,"Jarad DeLorenzo"
"You make them yourself.","01:12:11","01:12:12",0,"Jarad DeLorenzo"
"So what is this?","01:12:12","01:12:14",0,"Jarad DeLorenzo"
"What, what Gershon just said is one of the main crux, like that's what's going to make or break your skills, your abilities.","01:12:14","01:12:21",0,"Jarad DeLorenzo"
"Right.","01:12:21","01:12:22",0,"Jarad DeLorenzo"
"And right here we just told it to make a script and.","01:12:22","01:12:26",0,"Jarad DeLorenzo"
"Okay, that's cool.","01:12:27","01:12:28",0,"Jarad DeLorenzo"
"So it made a script.","01:12:28","01:12:29",0,"Jarad DeLorenzo"
"But I'm Gonna exit out.","01:12:29","01:12:31",0,"Jarad DeLorenzo"
"I don't even think I told it where to put it, which is weird.","01:12:31","01:12:34",0,"Jarad DeLorenzo"
"Did it put it here?","01:12:35","01:12:36",0,"Jarad DeLorenzo"
"Just look at your git diff and you'll see.","01:12:38","01:12:39",1,"Gershon Herczeg"
"No, I don't think.","01:12:40","01:12:41",0,"Jarad DeLorenzo"
"Yeah, this isn't even a git thing, but I'm actually alright.","01:12:41","01:12:46",0,"Jarad DeLorenzo"
"That's right.","01:12:46","01:12:47",0,"Jarad DeLorenzo"
"I'm in our special AI thing, right?","01:12:47","01:12:52",0,"Jarad DeLorenzo"
"But if I say Task Master, this is an AI tool, like a CLI tool and it's also an MCP server.","01:12:52","01:13:00",0,"Jarad DeLorenzo"
"So if I say tm, oh, it didn't find Taskmaster here, go into Trino here, my case manager.","01:13:00","01:13:08",0,"Jarad DeLorenzo"
"That's what I'm working on now.","01:13:08","01:13:09",0,"Jarad DeLorenzo"
"So if I look at tm, this is the Task manager.","01:13:09","01:13:13",0,"Jarad DeLorenzo"
"All you do is give it a single prd.","01:13:15","01:13:17",0,"Jarad DeLorenzo"
"You don't give it all your code, you don't give it all your stuff, you just give it a PRD and you say parse PRD and it comes up with a list.","01:13:17","01:13:27",0,"Jarad DeLorenzo"
"So my list right now looks like this.","01:13:28","01:13:31",0,"Jarad DeLorenzo"
"Recommended next task.","01:13:32","01:13:34",0,"Jarad DeLorenzo"
"Work on 11 validate database schema and test SQL queries.","01:13:35","01:13:38",0,"Jarad DeLorenzo"
"That's where I'm at, right?","01:13:38","01:13:39",0,"Jarad DeLorenzo"
"So pending it has dependencies.","01:13:39","01:13:41",0,"Jarad DeLorenzo"
"Connect to the actual database to verify schema assumptions.","01:13:42","01:13:44",0,"Jarad DeLorenzo"
"Test all queries.","01:13:44","01:13:45",0,"Jarad DeLorenzo"
"I could add subquest subtasks in here.","01:13:46","01:13:49",0,"Jarad DeLorenzo"
"And these are subtasks, right?","01:13:49","01:13:51",0,"Jarad DeLorenzo"
"Inspect and document actual database schema.","01:13:51","01:13:53",0,"Jarad DeLorenzo"
"I could set this on autopilot and let it run for two hours and come back and see if it's how it's doing.","01:13:53","01:13:58",0,"Jarad DeLorenzo"
"As long as I have acceptance criteria to test that each of these is done.","01:13:58","01:14:03",0,"Jarad DeLorenzo"
"So it marks it as done.","01:14:03","01:14:04",0,"Jarad DeLorenzo"
"I could add new ones in.","01:14:05","01:14:06",0,"Jarad DeLorenzo"
"I could say show one like what was my first task?","01:14:06","01:14:11",0,"Jarad DeLorenzo"
"And it has a little.","01:14:13","01:14:14",0,"Jarad DeLorenzo"
"Now this is.","01:14:15","01:14:15",0,"Jarad DeLorenzo"
"This is a really nice little interface, but you don't need it at all because I could use my claude.","01:14:15","01:14:24",0,"Jarad DeLorenzo"
"I didn't even show you this one yet.","01:14:24","01:14:25",0,"Jarad DeLorenzo"
"I can use claude, which also has MCP servers and I'll show you how it would work with this.","01:14:25","01:14:32",0,"Jarad DeLorenzo"
"So now I use this more than I use my idea.","01:14:32","01:14:35",0,"Jarad DeLorenzo"
"So what I'll do is I'll just say use your.","01:14:35","01:14:40",0,"Jarad DeLorenzo"
"Use your Task Master tool and tell me where we left off.","01:14:43","01:14:52",0,"Jarad DeLorenzo"
"I'd like to jump back in.","01:14:55","01:14:57",0,"Jarad DeLorenzo"
"I don't know why the terminal is being weird.","01:14:59","01:15:01",0,"Jarad DeLorenzo"
"It doesn't.","01:15:01","01:15:02",0,"Jarad DeLorenzo"
"It looks beautiful.","01:15:02","01:15:03",0,"Jarad DeLorenzo"
"Normally, I think because I'm screen sharing, I don't know.","01:15:03","01:15:07",0,"Jarad DeLorenzo"
"So it is using tokens.","01:15:07","01:15:09",0,"Jarad DeLorenzo"
"It's thinking.","01:15:09","01:15:10",0,"Jarad DeLorenzo"
"So while it's thinking, I'll let it think and I'll show you.","01:15:12","01:15:15",0,"Jarad DeLorenzo"
"Oh, wait, there we go.","01:15:16","01:15:17",0,"Jarad DeLorenzo"
"Now it's asking permission for tool use.","01:15:18","01:15:20",0,"Jarad DeLorenzo"
"That's annoying.","01:15:21","01:15:22",0,"Jarad DeLorenzo"
"I hate having to say yes and don't ask again like just do it.","01:15:22","01:15:26",0,"Jarad DeLorenzo"
"I don't want to say yes.","01:15:26","01:15:27",0,"Jarad DeLorenzo"
"There are repositories out there with people trying to write workarounds.","01:15:29","01:15:34",0,"Jarad DeLorenzo"
"There's an agent that just clicks yes.","01:15:34","01:15:36",0,"Jarad DeLorenzo"
"Someone made an agent that automatically clicks yes because Claude doesn't want you to automatically do it because I think it costs them money.","01:15:37","01:15:43",0,"Jarad DeLorenzo"
"So somebody made an agent that clicks the yes button and it's fun, but they, they patched it and someone made another fix and then they patched it.","01:15:44","01:15:54",0,"Jarad DeLorenzo"
"It's like a war, but let's see what it says.","01:15:54","01:15:58",0,"Jarad DeLorenzo"
"So were working on implementing parent guarding Communication Dashboard.","01:15:58","01:16:01",0,"Jarad DeLorenzo"
"Based on the task and notes, we discovered the local database has the full schema but no data.","01:16:01","01:16:05",0,"Jarad DeLorenzo"
"All tables are empty.","01:16:05","01:16:06",0,"Jarad DeLorenzo"
"We've written.","01:16:07","01:16:07",0,"Jarad DeLorenzo"
"So it gives you a little brief overview of what we did.","01:16:07","01:16:09",0,"Jarad DeLorenzo"
"And this is just an MCP server.","01:16:11","01:16:13",0,"Jarad DeLorenzo"
"That's what this is, right?","01:16:14","01:16:15",0,"Jarad DeLorenzo"
"Think of it as like the Rails.","01:16:15","01:16:17",0,"Jarad DeLorenzo"
"It keeps it on the Rails in a specific domain.","01:16:17","01:16:20",0,"Jarad DeLorenzo"
"Now what I'm doing, what I'm working on, that nobody is doing, nobody's doing this.","01:16:20","01:16:26",0,"Jarad DeLorenzo"
"And I almost think like, I'm suspicious.","01:16:26","01:16:28",0,"Jarad DeLorenzo"
"Like, why is no one doing this?","01:16:28","01:16:29",0,"Jarad DeLorenzo"
"Am I.","01:16:29","01:16:29",0,"Jarad DeLorenzo"
"I'm not brilliant, am I?","01:16:30","01:16:32",0,"Jarad DeLorenzo"
"Commit, you know what I mean?","01:16:32","01:16:34",0,"Jarad DeLorenzo"
"Like, I feel like I have a way to use MCP servers that nobody's done yet.","01:16:34","01:16:37",0,"Jarad DeLorenzo"
"And I'm going to do it with us and it's going to be amazing.","01:16:38","01:16:40",0,"Jarad DeLorenzo"
"So I think that we should have MCP servers that aren't tools like this.","01:16:40","01:16:46",0,"Jarad DeLorenzo"
"They're not tools.","01:16:46","01:16:48",0,"Jarad DeLorenzo"
"I don't want to make an MCP server that is a git tool, right?","01:16:48","01:16:52",0,"Jarad DeLorenzo"
"And give it to some random agent.","01:16:52","01:16:55",0,"Jarad DeLorenzo"
"I want to make an MCP agent, right?","01:16:55","01:16:57",0,"Jarad DeLorenzo"
"I want a project manager.","01:16:57","01:16:59",0,"Jarad DeLorenzo"
"We should have an MCP project manager, right?","01:16:59","01:17:03",0,"Jarad DeLorenzo"
"And they don't have any tools.","01:17:03","01:17:04",0,"Jarad DeLorenzo"
"They don't.","01:17:04","01:17:05",0,"Jarad DeLorenzo"
"They're not good at git, they're not good at whatever.","01:17:05","01:17:08",0,"Jarad DeLorenzo"
"But the tools that are available and the way MCP works is they're just functions, right?","01:17:08","01:17:14",0,"Jarad DeLorenzo"
"And the way it knows what tool does what is by comments.","01:17:14","01:17:18",0,"Jarad DeLorenzo"
"So you comment and say, this function is used when you want to do X and this one's used when you want to do Y.","01:17:18","01:17:26",0,"Jarad DeLorenzo"
"And the agent is smart enough to look at the tools and be like, oh, I could solve my problem way faster with this tool.","01:17:26","01:17:32",0,"Jarad DeLorenzo"
"That's all it is.","01:17:32","01:17:34",0,"Jarad DeLorenzo"
"It's a mapping that allows the agent, full agency to decide when and if it should use a tool.","01:17:34","01:17:42",0,"Jarad DeLorenzo"
"As long as you give it permission.","01:17:43","01:17:44",0,"Jarad DeLorenzo"
"Right?","01:17:44","01:17:44",0,"Jarad DeLorenzo"
"So for my idea, I want to have a supervisor agent.","01:17:45","01:17:50",0,"Jarad DeLorenzo"
"And they only have a couple tools.","01:17:50","01:17:52",0,"Jarad DeLorenzo"
"One of them is come up with a plant, this task manager.","01:17:52","01:17:55",0,"Jarad DeLorenzo"
"Come up with the task.","01:17:55","01:17:56",0,"Jarad DeLorenzo"
"Maybe he has access to this.","01:17:56","01:17:58",0,"Jarad DeLorenzo"
"He has access to a roster so he can see what team he has underneath.","01:17:58","01:18:03",0,"Jarad DeLorenzo"
"Further, I forget that I want him to have access to a hiring manager so he could say, this is what I want to make.","01:18:04","01:18:11",0,"Jarad DeLorenzo"
"Can we get three agents created right now that are perfectly optimized for this?","01:18:11","01:18:16",0,"Jarad DeLorenzo"
"And it would say, all right, we need, obviously, if we want to do this list, we need an MCP agent that is really good at Pulumi, you know, because we hated Pulumi when were working with it.","01:18:17","01:18:27",0,"Jarad DeLorenzo"
"Or, you know, we need someone who's really good at Python testing and qa, someone that can really, like, try to break the code and then it would make those agents.","01:18:27","01:18:39",0,"Jarad DeLorenzo"
"And basically what we have then is an MCP agent as the supervisor with a team of agents that he delegates tasks to.","01:18:39","01:18:47",0,"Jarad DeLorenzo"
"Like, I'm going to give a task to this.","01:18:47","01:18:49",0,"Jarad DeLorenzo"
